Origin Time,Latitude,Longitude,Magnitude,Depth,Region
13-01-2022 14:23:24 WIB,-1.45,127.30,4.9,10 Km,Pusat gempa berada di laut 40 km
13-01-2022 13:24:49 WIB,-11.04,117.92,3.7,10 Km,199 km BaratDaya KODI-SUMBABARATDAYA-NTT
13-01-2022 10:08:36 WIB,-8.59,118.40,4.3,119 Km,9 km BaratDaya DOMPU-NTB
12-01-2022 10:06:13 WIB,-3.45,128.84,4.9,10 Km,Pusat gempa berada di laut 16 km
12-01-2022 05:02:36 WIB,-8.08,122.40,4.3,13 Km,Pusat gempa berada di laut 63 km
11-01-2022 13:58:10 WIB,1.36,126.83,4.8,97 Km,78 km BaratLaut JAILOLO-MALUT
11-01-2022 13:12:07 WIB,-9.55,115.14,3.9,11 Km,84 km BaratDaya KUTASELATAN-BALI
11-01-2022 07:26:30 WIB,0.21,96.67,5.0,10 Km,Off West Coast of Northern Sumatra
10-01-2022 17:28:13 WIB,-9.13,112.73,4.9,10 Km,Pusat gempa berada di laut 111 Km
10-01-2022 04:59:07 WIB,1.49,127.85,5.5,10 Km,Pusat gempa berada di darat 5 km
10-01-2022 04:27:51 WIB,1.53,127.87,5.3,10 Km,"Halmahera, Indonesia"
09-01-2022 20:53:04 WIB,-7.37,121.15,4.0,10 Km,140 km Tenggara SELAYAR-SULSEL
09-01-2022 18:19:03 WIB,-11.14,121.16,3.9,25 Km,99 km BaratDaya SABURAIJUA-NTT
09-01-2022 11:34:42 WIB,-10.24,115.66,4.0,10 Km,167 km Tenggara KUTASELATAN-BALI
09-01-2022 00:07:10 WIB,1.44,127.91,4.5,3 Km,Pusat gempa berada di darat 33 km
08-01-2022 16:53:42 WIB,1.54,127.83,5.1,10 Km,Pusat gempa berada di darat 8 km
08-01-2022 12:36:11 WIB,-8.48,121.93,4.0,179 Km,34 km BaratLaut MAUMERE-SIKKA-NTT
07-01-2022 21:24:38 WIB,-7.56,117.43,3.8,12 Km,103 km TimurLaut SUMBAWA-NTB
07-01-2022 10:53:41 WIB,-8.56,119.27,4.4,132 Km,59 km Tenggara KOTA-BIMA-NTB
07-01-2022 07:36:15 WIB,-8.04,122.38,3.8,10 Km,67 km TimurLaut MAUMERE-SIKKA-NTT
07-01-2022 04:59:26 WIB,-9.40,113.30,4.9,10 Km,Pusat gempa berada di laut 139 km
07-01-2022 01:54:20 WIB,-7.49,120.29,3.9,361 Km,120 km TimurLaut LABUANBAJO-NTT
06-01-2022 18:45:19 WIB,-8.38,120.43,4.1,180 Km,26 km BaratLaut RUTENG-MANGGARAI-NTT
05-01-2022 03:55:47 WIB,-4.83,125.04,5.6,555 Km,Banda Sea
05-01-2022 03:55:46 WIB,-4.91,125.18,5.8,569 Km,Pusat gempa berada di Laut 182km TimurLaut
03-01-2022 22:57:42 WIB,-0.71,131.48,3.8,2 Km,28 Km Timur Laut KOTA SORONG-PAPUA BARAT
03-01-2022 15:39:33 WIB,-7.53,121.93,4.0,10 Km,125 km BaratLaut MAUMERE-SIKKA-NTT
03-01-2022 05:44:23 WIB,1.92,127.31,4.9,120 Km,Halmahera-Indonesia
02-01-2022 20:45:27 WIB,-8.82,118.33,4.2,100 Km,Pusat gempa berada di laut 35 km
02-01-2022 16:49:23 WIB,-11.04,117.74,3.8,10 Km,212 km BaratDaya KODI-SUMBABARATDAYA-NTT
01-01-2022 12:11:05 WIB,-9.77,117.87,3.9,17 Km,125 km BaratDaya KODI-SUMBABARATDAYA-NTT
28-02-2022 08:43:45 WIB,-7.5,121.86,3.9,10 Km,130 km BaratLaut MAUMERE-SIKKA-NTT
28-02-2022 03:45:05 WIB,-8.08,120.57,4.2,10 Km,60 km TimurLaut RUTENG-MANGGARAI-NTT
28-02-2022 03:11:55 WIB,-8.04,120.58,3.9,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
28-02-2022 00:18:10 WIB,-8.04,120.56,4.2,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
27-02-2022 22:35:59 WIB,-8.05,120.61,3.9,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
27-02-2022 20:42:18 WIB,-8.07,122.42,3.9,19 Km,65 km TimurLaut MAUMERE-SIKKA-NTT
27-02-2022 14:17:58 WIB,-7.87,122.41,3.8,10 Km,78 km BaratLaut LARANTUKA-NTT
27-02-2022 05:44:12 WIB,-8.04,122.42,3.7,16 Km,67 km BaratLaut LARANTUKA-NTT
27-02-2022 04:55:49 WIB,-2.55,126.15,4.7,10 Km,Pusat gempa berada di laut 58 km
26-02-2022 23:24:24 WIB,-8.06,120.56,3.7,10 Km,62 km TimurLaut RUTENG-MANGGARAI-NTT
26-02-2022 18:53:54 WIB,-8.03,120.54,4.3,10 Km,65 km TimurLaut RUTENG-MANGGARAI-NTT
26-02-2022 13:15:53 WIB,5.73,126.37,5.6,118 Km,"locstring=""Kepulauan Talaud, Sulawesi Utara"""
25-02-2022 18:44:58 WIB,-7.95,120.74,4.8,10 Km,79 km TimurLaut RUTENG-MANGGARAI-NTT
25-02-2022 05:18:46 WIB,-8.08,120.56,3.7,10 Km,60 km TimurLaut RUTENG-MANGGARAI-NTT
24-02-2022 13:45:05 WIB,-3.28,135.21,4.5,20 Km,Pusat gempa berada di darat 65 km
23-02-2022 03:57:00 WIB,-8.1,120.59,3.8,10 Km,58 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 23:50:14 WIB,-8.03,120.59,3.8,10 Km,66 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 22:24:39 WIB,-8.03,120.60,4.2,10 Km,66 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 21:23:04 WIB,-8.06,120.62,4.2,10 Km,63 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 20:03:42 WIB,-7.98,120.54,3.7,7 Km,70 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 19:34:42 WIB,-8.06,120.63,3.7,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 17:09:36 WIB,-8.05,120.62,4.3,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 15:19:59 WIB,-8.08,120.60,3.9,9 Km,61 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 14:58:06 WIB,-7.96,120.66,3.7,10 Km,75 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 10:26:01 WIB,-7.98,120.65,4.9,10 Km,73 km TimurLaut RUTENG-MANGGARAI-NTT
22-02-2022 05:15:19 WIB,-8.1,120.8,4.9,10 Km,"locstring=""Flores Region, Indonesia"""
22-02-2022 05:04:50 WIB,-7.96,120.70,4.3,10 Km,77 km TimurLaut RUTENG-MANGGARAI-NTT
21-02-2022 23:56:44 WIB,-8.03,120.70,4.9,10 Km,69 km TimurLaut RUTENG-MANGGARAI-NTT
21-02-2022 20:28:13 WIB,-8.02,120.75,4.7,10 Km,73 km TimurLaut RUTENG-MANGGARAI-NTT
21-02-2022 19:35:59 WIB,-8.12,120.70,5.8,10 Km,Pusat gempa berada di laut 60 km
21-02-2022 08:37:33 WIB,-8.12,120.70,4.3,10 Km,60 km TimurLaut RUTENG-MANGGARAI-NTT
21-02-2022 06:28:52 WIB,-8.31,119.61,4.0,163 Km,37 km BaratLaut LABUANBAJO-NTT
20-02-2022 19:37:59 WIB,-9.77,124.80,4.6,42 Km,Pusat gempa berada di darat 29 km
19-02-2022 07:44:57 WIB,-6.31,131.04,4.9,119 Km,"locstring=""Tanimbar Islands Reg., Indonesia"""
16-02-2022 09:46:50 WIB,-0.25,123.95,4.9,84 Km,Pusat gempa berada di laut 69 km
13-02-2022 15:21:47 WIB,0.97,126.22,5.7,36 Km,"locstring=""Northern Molucca Sea"""
13-02-2022 15:21:46 WIB,0.89,126.23,5.7,10 Km,Pusat gempa berada di laut 127 km
11-02-2022 21:25:20 WIB,5.7,124.49,5.1,78 Km,"locstring=""Mindanao, Philippines"""
07-02-2022 04:31:20 WIB,-0.32,122.35,4.9,114 Km,23 km Tenggara BOALEMO-GORONTALO
05-02-2022 18:50:56 WIB,-7.81,118.61,4.1,24 Km,72 km BaratLaut BIMA-NTB
05-02-2022 13:52:17 WIB,-7.64,122.36,3.8,10 Km,100 km BaratLaut LARANTUKA-NTT
03-02-2022 22:40:52 WIB,-9.28,125.67,4.8,13 Km,85 km Tenggara BELU-NTT
01-02-2022 07:01:35 WIB,-8.62,118.39,4.7,111 Km,12 km BaratDaya DOMPU-NTB
29-03-2022 17:10:54 WIB,-2.38,140.59,4.0,10 Km,Pusat gempa berada di laut 105 Km
26-03-2022 21:18:34 WIB,-7.56,121.69,4.5,10 Km,130 km TimurLaut MBAY-NAGEKEO-NTT
26-03-2022 15:23:48 WIB,-1.79,133.36,4.6,12 Km,Pusat gempa berada di darat 39 km
26-03-2022 11:01:41 WIB,3.43,126.95,5.0,60 Km,"locstring=""Talaud Islands, Indonesia"""
24-03-2022 20:51:53 WIB,-3.44,128.40,4.9,10 Km,Pusat gempa berada di Laut 12 km
24-03-2022 06:54:46 WIB,-0.73,133.60,4.8,15 Km,Pusat gempa berada di laut 53 Km
23-03-2022 23:29:35 WIB,1.91,127.27,5.1,110 Km,"Halmahera, Indonesia"
23-03-2022 17:15:32 WIB,-0.49,133.46,4.7,10 Km,Pusat gempa berada di laut 66 km
23-03-2022 17:10:39 WIB,-0.65,133.55,5.1,12 Km,Pusat gempa berada di laut 46 km
21-03-2022 19:13:42 WIB,-4.71,129.89,4.0,14 Km,Pusat gempa berada di laut 20 km
19-03-2022 11:26:26 WIB,-1.93,133.32,5.2,10 Km,Pusat gempa berada di darat 2 km
19-03-2022 11:26:25 WIB,-1.86,133.32,5.0,12 Km,"locstring=""Irian Jaya Region, Indonesia"""
18-03-2022 23:03:00 WIB,-11.03,118.22,3.8,10 Km,180 km BaratDaya KODI-SUMBABARATDAYA-NTT
18-03-2022 11:33:01 WIB,-9.91,120.56,4.0,18 Km,35 km TimurLaut WULA-WAIJELU-NTT
15-03-2022 04:52:59 WIB,-7.62,120.18,3.9,360 Km,102 km TimurLaut LABUANBAJO-NTT
14-03-2022 10:08:46 WIB,0.02,126.70,4.9,10 Km,"locstring=""di Laut 110 km Barat Daya"
13-03-2022 01:13:42 WIB,-1.53,134.22,3.7,20 Km,Pusat gempa berada di laut 8 km
12-03-2022 09:00:46 WIB,-8.03,120.69,4.7,10 Km,69 km TimurLaut RUTENG-MANGGARAI-NTT
09-03-2022 14:09:29 WIB,-2.25,140.56,3.8,10 Km,Pusat gempa berada di laut 35 km
09-03-2022 08:49:20 WIB,2.6,128.46,5.0,47 Km,"locstring=""Halmahera, Indonesia"""
09-03-2022 08:49:18 WIB,2.57,128.43,5.2,14 Km,Pusat gempa berada di Laut 60 km
08-03-2022 01:13:15 WIB,2.65,125.96,5.5,82 Km,"locstring=""Talaud Islands, Indonesia"""
08-03-2022 00:23:49 WIB,-6.03,130.7,5.0,140 Km,"locstring=""Banda Sea"""
07-03-2022 14:04:56 WIB,-0.43,131.92,4.1,10 Km,Pusat gempa berada di laut 65 km
06-03-2022 19:07:12 WIB,-8.01,120.60,4.5,10 Km,68 km TimurLaut RUTENG-MANGGARAI-NTT
06-03-2022 05:40:29 WIB,3.5,126.09,4.7,33 Km,"locstring=""67 km Tenggara TAHUNA-KEP.SANGIHE-SULUT"""
05-03-2022 04:53:44 WIB,-8.04,120.55,4.1,10 Km,64 km TimurLaut RUTENG-MANGGARAI-NTT
04-03-2022 22:01:40 WIB,-7.52,128.55,5.0,150 Km,"locstring=""Banda Sea"""
04-03-2022 14:00:49 WIB,-9.29,119.25,4.8,20 Km,13 km TimurLaut TAMBOLAKA-NTT
04-03-2022 04:19:31 WIB,-8.11,120.58,3.8,10 Km,57 km TimurLaut RUTENG-MANGGARAI-NTT
04-03-2022 02:31:50 WIB,-8.51,119.01,3.7,121 Km,29 km Tenggara KOTA-BIMA-NTB
03-03-2022 06:25:22 WIB,-0.59,131.38,4.8,10 Km,"locstring=""di laut 33 km timur laut"
03-03-2022 02:14:43 WIB,-3.88,135.56,4.9,20 Km,"locstring=""di darat 46 km baratdaya Nabire"""
02-03-2022 13:40:40 WIB,-3.15,139.09,4.9,54 Km,"locstring=""Irian Jaya, Indonesia"""
01-03-2022 23:49:34 WIB,-8.15,120.53,3.7,10 Km,51 km TimurLaut RUTENG-MANGGARAI-NTT
01-03-2022 05:59:06 WIB,-8.06,120.49,3.9,10 Km,61 km TimurLaut RUTENG-MANGGARAI-NTT
01-03-2022 00:31:08 WIB,-8.23,120.53,4.6,10 Km,43 km TimurLaut RUTENG-MANGGARAI-NTT
30-04-2022 20:04:59 WIB,-6.68,120.72,5.1,10 Km,"locstring=""Flores Sea"""
30-04-2022 19:33:58 WIB,-6.70,120.61,4.4,4 Km,Pusat gempa berada di laut 47 km
30-04-2022 15:50:44 WIB,-9.72,116.53,3.7,23 Km,113 km BaratDaya SUMBAWABARAT-NTB
30-04-2022 01:25:28 WIB,-9.74,116.26,4.8,50 Km,"locstring=""Sumbawa Region, Indonesia"""
30-04-2022 01:25:25 WIB,-9.75,116.27,5.1,10 Km,Pusat gempa berada di laut 115 km
30-04-2022 00:05:36 WIB,-4.17,123.35,3.7,10 Km,Pusat gempa berada di laut 16 Km
29-04-2022 20:31:02 WIB,-1.32,120.49,3.9,5 Km,Pusat gempa berada di darat 8 km
29-04-2022 18:35:03 WIB,-0.27,122.79,4.5,28 Km,Pusat gempa berada di laut 97 km
29-04-2022 11:56:09 WIB,-10.08,118.79,4.2,10 Km,58 km BaratDaya KODI-SUMBABARATDAYA-NTT
29-04-2022 06:15:49 WIB,-9.93,116.79,4.3,10 Km,130 km BaratDaya SUMBAWABARAT-NTB
27-04-2022 19:36:13 WIB,-7.47,121.71,4.4,10 Km,139 km BaratLaut MAUMERE-SIKKA-NTT
27-04-2022 01:52:51 WIB,-0.10,129.44,4.0,16 Km,120 km BaratLaut RAJAAMPAT-PAPUABRT
26-04-2022 00:01:06 WIB,-7.48,106.68,4.8,25 Km,56 Km Tenggara KAB-SUKABUMI-JABAR
25-04-2022 06:50:33 WIB,-3.79,140.52,5.4,66 Km,"locstring=""Irian Jaya, Indonesia"""
23-04-2022 02:49:26 WIB,-2.79,122.26,4.9,2 Km,41 km Tenggara MOROWALI-SULTENG
18-04-2022 10:04:58 WIB,1.90,127.83,5.2,10 Km,Pusat gempa berada di darat 26 km
18-04-2022 03:37:20 WIB,-0.02,123.73,4.9,118 Km,"locstring=""Bolaang Mongondow Selatan, Sulawesi"""
17-04-2022 18:32:32 WIB,-1.31,136.98,4.8,10 Km,"locstring=""Papua, Indonesia"""
17-04-2022 18:17:43 WIB,-1.3,136.99,4.9,29 Km,"locstring=""Papua, Indonesia"""
17-04-2022 18:17:41 WIB,-1.30,137.01,5.1,10 Km,Pusat gempa berada di laut 105 km
17-04-2022 12:49:32 WIB,-1.39,136.99,5.5,35 Km,"locstring=""Papua, Indonesia"""
17-04-2022 12:49:29 WIB,-1.24,137.04,5.8,10 Km,Pusat gempa berada di laut 111 km
16-04-2022 08:57:13 WIB,2.69,125.95,4.6,49 Km,Pusat gempa berada di laut 65 km
12-04-2022 17:31:09 WIB,-9,119.48,4.1,106 Km,54 km TimurLaut TAMBOLAKA-NTT
12-04-2022 14:51:11 WIB,-8.71,117.54,3.8,10 Km,27 km Tenggara SUMBAWA - NTB
12-04-2022 09:56:17 WIB,-11.56,117.92,4.2,10 Km,248 km BaratDaya KODI-SUMBABARATDAYA-NTT
11-04-2022 03:56:49 WIB,2,127.42,4.9,114 Km,"locstring=""70 km BaratLaut Tobelo-MALUT"""
10-04-2022 04:22:13 WIB,-3.17,139.96,5.3,44 Km,"locstring=""Papua, Indonesia"""
08-04-2022 19:32:13 WIB,-3.18,139.01,5.1,68 Km,Pusat gempa berada di darat 67 km
08-04-2022 19:32:12 WIB,-3.28,138.96,4.9,48 Km,Papua-Indonesia
08-04-2022 19:32:10 WIB,-3.32,138.94,5.1,15 Km,"locstring=""Irian Jaya, Indonesia"""
07-04-2022 16:52:55 WIB,6.27,125.84,5.0,154 Km,"locstring=""Mindanao, Philippines"""
07-04-2022 16:52:54 WIB,6.29,125.84,5.0,159 Km,"locstring=""Mindanao, Philippines"""
05-04-2022 08:44:06 WIB,2.11,126.97,6.0,10 Km,Pusat gempa berada di laut 109 km
03-04-2022 08:01:42 WIB,-2.38,140.38,4.4,10 Km,Pusat gempa berada di laut 89 km
03-04-2022 07:52:51 WIB,5.35,126.89,5.0,45 Km,"locstring=""Mindanao, Philippines"""
01-04-2022 19:22:15 WIB,-0.44,123.07,4.8,53 Km,Pusat gempa berada di laut 65 km
01-04-2022 06:18:17 WIB,-4.88,139.61,5.0,12 Km,"locstring=""Irian Jaya, Indonesia"""
31-05-2022 14:10:08 WIB,-6.13,104.14,5.3,63 Km,"locstring=""Lampung, Indonesia"""
31-05-2022 14:10:06 WIB,-6.18,104.11,5.4,10 Km,Pusat gempa berada di laut 100 km
31-05-2022 08:10:26 WIB,3.86,97.33,4.1,5 Km,15 km Barat Daya Kab. Gayo Lues
30-05-2022 13:42:40 WIB,-1.75,100.29,4.1,23 Km,Pusat gempa berada di laut 55 km
29-05-2022 20:37:09 WIB,-10.96,118.52,3.9,10 Km,160 km BaratDaya KODI-SUMBABARATDAYA-NTT
28-05-2022 04:12:26 WIB,-10.38,119.02,3.8,10 Km,77 km BaratDaya WANOKAKA-NTT
27-05-2022 09:36:06 WIB,-8.64,127.20,6.5,104 Km,Pusat gempa berada di laut 85 km
27-05-2022 09:36:05 WIB,-8.58,127.14,6.4,53 Km,"locstring=""87 Km BaratDaya Maluku Barat Daya"""
27-05-2022 07:38:50 WIB,-8.16,107.92,4.0,25 Km,81 Km BaratDaya KAB-PANGANDARAN-JABAR
26-05-2022 20:20:06 WIB,-11.15,118.22,3.7,10 Km,192 km BaratDaya KODI-SUMBABARATDAYA-NTT
26-05-2022 19:53:32 WIB,4.85,96.06,3.7,4 Km,29 km BaratDaya kab.pidieJaya
26-05-2022 03:55:41 WIB,-8.56,118.39,3.8,113 Km,8 km BaratDaya DOMPU-NTB
25-05-2022 04:18:56 WIB,-9.50,115.89,4.4,24 Km,Pusat gempa berada di laut 94 km
25-05-2022 04:18:19 WIB,-5.79,103.7,4.8,57 Km,"locstring=""71 km BaratDaya PESISIRBARAT-LAMPUNG"""
23-05-2022 19:32:02 WIB,-4.61,102.75,4.9,41 Km,Pusat gempa berada di laut 25 km
23-05-2022 00:38:14 WIB,-0.48,99.56,4.7,60 Km,Pusat gempa berada di laut 55 km
21-05-2022 20:13:12 WIB,-6.99,108.95,4.4,262 Km,16 km BD Brebes Jateng
21-05-2022 15:29:16 WIB,-4.61,102.77,4.8,31 Km,23 km BaratDaya BENGKULUSELATAN
19-05-2022 22:29:16 WIB,1.69,126.38,5.3,10 Km,"locstring=""Laut Maluku"""
18-05-2022 06:53:40 WIB,-9.46,117.12,3.8,31 Km,83 km Tenggara SUMBAWABARAT-NTB
17-05-2022 19:41:11 WIB,-8.73,128.35,4.8,10 Km,Pusat gempa berada di laut 89 km
17-05-2022 14:11:30 WIB,-3.61,140.44,4.8,111 Km,"locstring=""Papua, Indonesia"""
17-05-2022 01:58:22 WIB,-5.40,101.81,6.0,10 Km,Pusat gempa berada di laut 51 Km
16-05-2022 18:43:26 WIB,-0.68,133.33,4.8,42 Km,"locstring=""Irian Jaya Region, Indonesia"""
16-05-2022 17:13:48 WIB,0.56,122.14,4.9,77 Km,Pusat gempa berada di darat 23 km
16-05-2022 01:48:30 WIB,-9.79,113.59,3.8,11 Km,177 km BaratDaya JEMBER-JATIM
15-05-2022 05:42:04 WIB,-4.11,121.64,4.2,4 Km,"4.2 km BaratLaut Wundulako, Kab. Kolaka -"
14-05-2022 09:25:21 WIB,-3.12,139.8,5.1,90 Km,"locstring=""Irian Jaya, Indonesia"""
14-05-2022 09:25:19 WIB,-3.13,139.8,5.2,63 Km,"locstring=""Papua, Indonesia"""
13-05-2022 15:21:42 WIB,-9.38,119.58,4.2,37 Km,26 km BaratLaut WAIBAKUL-NTT
12-05-2022 14:22:12 WIB,-0.06,123.48,5.2,116 Km,Pusat gempa berada di laut 74 km
12-05-2022 12:07:30 WIB,-4.71,122.79,4.2,8 Km,"6.3 km BaratLaut Maligano, Kab. Muna -"
12-05-2022 00:43:03 WIB,-6.89,113.99,3.9,10 Km,21 Km Timur Laut SUMENEP
12-05-2022 00:27:40 WIB,4.58,95.03,5.0,47 Km,"locstring=""Northern Sumatra, Indonesia"""
12-05-2022 00:27:36 WIB,4.60,94.84,5.2,13 Km,Pusat gempa berada di laut 117 Km
11-05-2022 23:20:12 WIB,3.71,126.81,4.9,27 Km,"36 Km Tenggara Melonguane, Kepulauan Talaud"
11-05-2022 21:08:47 WIB,-6.7,130.24,5.1,141 Km,"locstring=""Banda Sea"""
11-05-2022 13:11:05 WIB,-6.84,105.32,3.7,19 Km,34 km BaratDaya SUMUR-BANTEN
11-05-2022 09:18:55 WIB,-3.80,119.42,3.8,29 Km,22 km Barat Daya Pinrang - SULSEL
10-05-2022 20:23:07 WIB,-9.58,112.85,4.3,10 Km,163 Km Tenggara Malang - Jatim
10-05-2022 10:43:22 WIB,-5.97,128.31,5.2,349 Km,"locstring=""Banda Sea"""
10-05-2022 07:19:16 WIB,-4.90,102.84,4.0,30 Km,50 km BaratDaya BENGKULUSELATAN-BENGKULU
10-05-2022 03:54:11 WIB,0.64,122.15,4.7,58 Km,25 km BaratLaut Tilamuta (Kab. Boalemo)
10-05-2022 03:22:11 WIB,-4.55,138.57,3.9,10 Km,40 km Tenggara NDUGA-PAPUA
09-05-2022 17:26:17 WIB,-9.1,117.11,3.8,100 Km,47 km Tenggara SUMBAWABARAT-NTB
09-05-2022 11:50:31 WIB,-8.23,108.28,4.6,32 Km,63 km BaratDaya KAB-PANGANDARAN-JABAR
09-05-2022 11:31:46 WIB,-8.01,120.93,3.8,10 Km,84 km BaratLaut MBAY-NAGEKEO-NTT
09-05-2022 06:03:48 WIB,-12.25,121.85,4.9,59 Km,188 km Tenggara SABURAIJUA-NTT
09-05-2022 04:51:40 WIB,1.89,127.16,5.6,50 Km,"locstring=""Halmahera, Indonesia"""
09-05-2022 04:51:39 WIB,1.83,127.15,5.8,10 Km,Pusat gempa berada di laut 72 km
09-05-2022 02:01:42 WIB,-0.75,99.24,3.9,56 Km,"locstring=""16 Km Timur Laut,Pulau Siberut"""
08-05-2022 10:40:05 WIB,-11.46,114.60,4.1,10 Km,304 km BaratDaya KUTASELATAN-BALI
08-05-2022 09:29:04 WIB,3.63,127.01,5.2,10 Km,Pusat gempa berada di laut 55 km
07-05-2022 09:12:01 WIB,-8.1,120.08,3.9,177 Km,48 km TimurLaut LABUANBAJO-NTT
07-05-2022 05:45:26 WIB,-7.82,118.53,3.9,24 Km,73 km BaratLaut BIMA-NTB
06-05-2022 20:47:35 WIB,-7.94,122.37,3.9,10 Km,77 km TimurLaut MAUMERE-SIKKA-NTT
06-05-2022 11:17:03 WIB,-8.28,121.49,4.4,1 Km,48 km TimurLaut MBAY-NAGEKEO-NTT
06-05-2022 00:34:53 WIB,-11.38,118.20,4.1,10 Km,216 km BaratDaya KODI-SUMBABARATDAYA-NTT
05-05-2022 20:43:33 WIB,-7.63,127.78,4.6,158 Km,BMKG-ALOR
05-05-2022 14:14:20 WIB,-7.06,105.39,4.3,16 Km,48 km BaratDaya SUMUR-BANTEN
04-05-2022 21:05:58 WIB,-11.25,117.71,3.7,10 Km,232 km BaratDaya KODI-SUMBABARATDAYA-NTT
03-05-2022 04:51:46 WIB,2.44,128.48,4.7,23 Km,Pusat gempa berada di darat 48 km
02-05-2022 20:20:00 WIB,-11.44,119.85,3.9,82 Km,130 km BaratDaya KARERA-SUMBATIMUR-NTT
02-05-2022 09:09:45 WIB,-10.13,118.82,3.8,12 Km,62 km BaratDaya KODI-SUMBABARATDAYA-NTT
01-05-2022 09:23:48 WIB,-9.73,116.56,3.8,28 Km,113 km BaratDaya SUMBAWABARAT-NTB
01-05-2022 08:25:04 WIB,-9.61,118.06,3.8,23 Km,102 km BaratDaya KODI-SUMBABARATDAYA-NTT
01-05-2022 05:18:46 WIB,-9.99,118.78,4.0,10 Km,49 km BaratDaya KODI-SUMBABARATDAYA-NTT
29-06-2022 07:41:32 WIB,0.73,125,4.8,10 Km,42 Km Tenggara Ratahan-Mitra-Sulut
28-06-2022 22:52:12 WIB,-9.41,123.67,5.0,78 Km,Pusat gempa berada di laut 68 km
28-06-2022 22:52:11 WIB,-9.5,123.63,4.8,82 Km,"locstring=""Timor Region"""
27-06-2022 02:51:14 WIB,-6.89,105.28,3.7,24 Km,41 Km BaratDaya SUMUR-BANTEN
26-06-2022 19:25:36 WIB,-8.76,115.32,4.4,81 Km,Pusat gempa berada di laut 11 km
26-06-2022 02:45:43 WIB,-11.1,118.44,3.7,10 Km,178 km BaratDaya KODI-SUMBABARATDAYA-NTT
25-06-2022 19:43:28 WIB,-8.13,120.23,4.3,172 Km,55 km TimurLaut LABUANBAJO-NTT
25-06-2022 18:50:55 WIB,-7.89,119.02,4.0,17 Km,69 km TimurLaut BIMA-NTB
25-06-2022 01:56:34 WIB,-1.86,100.36,4.9,24 Km,60 Km Baratlaut airhaji
24-06-2022 04:29:30 WIB,-9.92,116.80,4.3,19 Km,129 km BaratDaya SUMBAWABARAT-NTB
23-06-2022 21:58:57 WIB,-6.4,130.24,5.0,158 Km,"locstring=""227 km BaratLaut MALUKUTENGGARABRT"""
23-06-2022 17:59:39 WIB,-2.31,140.30,4.0,10 Km,32 km BaratLaut KAB-Jayapura-Papua
23-06-2022 17:56:40 WIB,-3.46,135.45,4.2,10 Km,34 km BaratLaut Nabire -Papua
22-06-2022 13:48:08 WIB,2.10,96.46,4.9,10 Km,42 km arah Tenggara Sinabang - Aceh
22-06-2022 12:01:19 WIB,-7.49,120.51,5.5,499 Km,"locstring=""124 km TimurLaut RUTENG-MANGGARAI-NTT"""
22-06-2022 02:08:17 WIB,02.08,96.35,5.3,10 Km,Pusat gempa berada di laut 43 km
21-06-2022 20:56:31 WIB,-11.21,116.68,4.0,93 Km,273 km BaratDaya SUMBAWABARAT-NTB
20-06-2022 12:01:37 WIB,2.20,96.23,4.8,77 Km,Di Laut 33 Km Barat Daya Sinabang
19-06-2022 22:09:59 WIB,-9.59,118.33,4.1,22 Km,72 km BaratLaut KODI-SUMBABARATDAYA-NTT
18-06-2022 22:55:01 WIB,-11.22,115.25,4.6,10 Km,269 km Tenggara KUTASELATAN-BALI
18-06-2022 18:22:19 WIB,-4.93,102.98,5.4,26 Km,Pusat gempa berada di laut 43 km
18-06-2022 18:22:18 WIB,-5.05,102.78,5.4,73 Km,"locstring=""43 km Timur Laut ENGGANO-BENGKULU"""
17-06-2022 23:45:01 WIB,-7.41,129.37,4.9,151 Km,"locstring=""193 km TimurLaut MALUKUBRTDAYA"""
17-06-2022 22:58:52 WIB,-10.63,115.99,4.4,10 Km,216 km BaratDaya LOMBOKTENGAH-NTB
16-06-2022 02:13:53 WIB,-8.47,121.34,4.3,182 Km,23 km TimurLaut MBAY-NAGEKEO-NTT
13-06-2022 14:38:42 WIB,-2.74,135.88,3.8,10 Km,86 km TimurLaut Nabire -Papua
12-06-2022 17:20:14 WIB,-8.39,117.24,4.5,10 Km,Pusat gempa berada di laut 22 km
12-06-2022 10:25:26 WIB,-9.72,119.08,4.7,10 Km,Pusat gempa berada di laut 17 km
12-06-2022 06:55:32 WIB,-8.67,111.42,5.3,79 Km,Pusat gempa berada di laut 64 km
12-06-2022 06:55:31 WIB,-8.6,111.41,5.2,103 Km,"locstring=""Java, Indonesia"""
