,text,Label
661,@jokowi semoga bermanfaat bagi masyarakat,positif
662,"rt @nadinhang: sesuai arahan presiden @jokowi, @kemenpu secara bertahap terus membangun infrastruktur untuk mendukung pengembangan kawasan…",positif
663,rt @zainalabdialam4: @erickthohir @jokowi ingat kata bung @jokowi ... https://t.co/zotkq1gaf2,netral
664,"rt @rbassoeky: #amazingblitar #desawisatanusantara
#tppiblitar
#tppi_blitar
#tppblitar
@jokowi
@halimiskandarnu
@yusradaridesa
@tppkemend…",netral
665,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/yg76conqky",netral
666,@aryprasetyo85 @divhumas_polri @listyosigitp @nkri_jokowisyoo @dedimahardi @03__nakula @chusnulch__ @ds_yantie… https://t.co/jbmxtihxh6,netral
667,"rt @inaleaks: ada presiden @jokowi, yang atas nama “pembangunanisme”, menganggap kpk sudah membuat investor takut dan para pejabat tak bera…",negatif
668,@pssi @pssi @kemenpora_ri @jokowi indonesia out @aff,netral
669,"@jokowi gas pol ketahanan pangan
mentan syahrul yasin limpo mengatakan kenaikan harga cabai dan bawang itu karena s… https://t.co/j34laeiys6",netral
670,@rinjanijb @jokowi @official_pan manusia ga punya adab mana mungkin mengenal etika?,negatif
671,@erickthohir @jokowi bos bbm naik bos! https://t.co/rfrub4iiby,negatif
672,@syofiande5motor @jokowi @binofficial_ri @nuchannels @saidaqil @msoekarnoputri @rockcenternyc @tiktoksupport but ye… https://t.co/iuzqdgc3rg,netral
673,@ahmadsy09292004 @jokowi yg untung??,netral
674,@sehat_roemah @kemenkesri @jokowi @mohmahfudmd @kemenkeu @fpksdprri @fraksipkb @fraksi_gerindra @fpd_dpr… https://t.co/fadlvjj5nu,positif
675,rt @abikasa: @kemendagri @jokowi mohon untuk dibatalkan karena sdh membuat keresahan warga https://t.co/uxu3ooe96f,positif
676,"@gratisterbaik @jokowi ya tentu anda bukan musuh pemerintah pak,,,namun pemerintah telah memusuhi anda,,,,itu sdh sgt jelas.",negatif
677,@devanavedraza @yusuf_dumdum @jokowi ucup dungu dungu,negatif
678,@infosebelah @jokowi @divpropampolri @divhumas_polri @kejaksaanri @aryprasetyo85 @kesittt @pencerah__ ancene toaek.… https://t.co/sbi8beum3r,positif
679,"rt @hansssolo: pak @jokowi mendag bapak jelas sekali memanfaatkan fasilitas negara untuk mempromosikan anaknya...
.
tidak etis dan bahkan m…",negatif
680,@jokowi pak @jokowi kok hanya memastikan stok pangan indonesia aman = harusnya gmna caranya surplus dan indonesia j… https://t.co/hddn8sg4dc,negatif
681,@marquez__93 @bhaktirah @jokowi cebong mang goblok...bisanya cuma fitnah...ga bantu tpi fitnah nya paling kenceng https://t.co/wcctaufh6h,negatif
682,"@rockygerung_rg musuh aja bisa jadi teman, jangan2 yang terang2an jadi lawan adalah teman (musuh dalam selimut)… https://t.co/nvyiqqlnkl",negatif
683,"rt @sukisno63545369: selamat hari koperasi nasional,koperasi kuat, masyarakat ikut kuat ekonominya
#harikoperasinasional
@jokowi @halimis…",positif
684,"rt @jokowi: akhir tahun di kota semarang, saya ke pasar johar. berkeliling dari lantai ke lantai, bertemu pedagang dan warga, lalu beranjak…",positif
685,@setkabgoid @jokowi kasih surat peringatan..,negatif
686,"@erickthohir @jokowi berusaha terlihat bahagia ditengah derita hutang menumpuk...negara berhutang...rakyat yang menanggung ,,",negatif
687,lhaah mbok ditunjukin bukti atau cctv pun group khilafax membangun opini publik dg narasi seolah2 pmrth pak… https://t.co/irku6fbnli,negatif
688,"rt @kemenpu: seperti halnya renovasi gelora bung karno (gbk), renovasi tmii merupakan bagian dari upaya untuk merawat bangunan bersejarah.…",positif
689,"pbb mengundang bapak @jokowi untuk menerima penghargaan tertinggi di bidang perdamaian
https://t.co/wtzpe8zbaf",positif
690,"@jokowi maaf, pak jokowi. presiden soeharto dlu benar2 bisa ciptakan swasembada beras... ke sininya kayak susah2 se… https://t.co/tvtb513jdx",negatif
691,@snmblex @jakfar66 @fredmansel @iqbaal_7 @detikcom @jokowi indosat ? dollar ? itu aja dulu,negatif
692,@jokowi alihkan subsidi itu ke pendidikan hingga sma dan sederajat... hapus seluruh biaya pendidikan yang membebani… https://t.co/jbn5uljvpy,negatif
693,rt @kemenpu: taman mini indonesia indah (tmii) merupakan tempat rekreasi rakyat yang dibangun sejak tahun 70-an. renovasi tmii dilakukan at…,negatif
694,"rt @uyaboira: lu hutang budi apaan sih, pak @jokowi? mayoritas kagak ada yg beres di kabinet elu.",negatif
695,rt @herykardono: @rotatimu @bambangtriwanto @pwardana2000 @media_nusantara @banggasurabaya @sapawargasby @e100ss @jatimpemprov @sandiuno @k…,netral
696,@regdenef @jokowi @yusrilihza_mhd @ramlirizal @nurmantyo_gatot @officialmkri harus patuh pada kakak ipar❓,negatif
697,"rt @susyanto123: @pejuangrakyatid @jokowi @zul_hasan @kemendag @infobappebti benar katakan benar, salah katakan salah ! mengapa harus menu…",negatif
698,@herykardono @rotatimu @pwardana2000 @media_nusantara @banggasurabaya @sapawargasby @e100ss @jatimpemprov @sandiuno… https://t.co/q2ya3auqmg,netral
699,"#desawisatanusantara
https://t.co/bgggxwyoe2
https://t.co/wngjezdamf
https://t.co/ofb7wcejmi… https://t.co/aq039wvpfo",positif
700,@jokowi sdj ya pak 🙏,positif
701,semoga @kemenkesri @budigsadikin @pbidi mengawal terus insentif #dokter #internsip ini. cc @kemenkeuri @prastow… https://t.co/gz6po1jb44,positif
702,"rt @sudahtoh: indonesia tidak akan bangkrut,uang kita banyak
dikantong @jokowi ada 11.000 t 🤣🤣🤣 https://t.co/mornppq5tn",negatif
703,"rt @pejuangrakyatid: pak @jokowi @zul_hasan @kemendag @infobappebti
sejak disegel dna sgt beritikad baik mengikuti regulator, namun knp tib…",negatif
704,"@jokowi kita perlu sdm yang mumpuni
pak jokowi,,, hapus subsidi b bbm baik itu minyak dan gas
percuma,banyak kebobo… https://t.co/lj1vjiaitu",negatif
705,"rt @jumianto_rk: gaya mu sok nyinyirin pemerintah, padahal ikut menikmati subsidi bbm juga elpiji gaya-gayaan bilang dibikin ribet
alhamdu…",negatif
706,"@erickthohir @jokowi yaelah, simbolis doang pack",negatif
707,@jokowi wah pak presiden ada di kabupaten subang semoga masalah pangan kekurangan pangan dunia akan cepat selesai d… https://t.co/tepywajlhv,positif
708,"bagaimana mungkin roy suryo punya legal standing sbg pelapor, padahal pihak yg dirugikan adalah umat budha &amp; presid… https://t.co/tyuqo40mkr",negatif
709,@odhe231 @jokowi @kspgoid ada2 aja ya.,negatif
710,"rt @dsangg377: jangan terlalu menguras pikiran utk mereka yang terus menebar kebencian terhadap jokowi..!!
pahamilah bahwa mereka sedang m…",positif
711,kesiagaan ketahanan pangan menjadi perhatian dan presiden @jokowi juga meminta kepada seluruh jajaran kementerian/l… https://t.co/ah7ggo2jdg,positif
712,@rajajuliantoni @jokowi makasih juga saya akhirnya kebagian jatah pak,positif
713,@fredmansel @iqbaal_7 @detikcom @jokowi waah kamu kok cerdas sekali....iq200 sepertinya.... saluut,positif
714,plh. gubernur jabar uu ruzhanul dampingi kunker presiden ri ke subang https://t.co/csbukckr3u @jokowi… https://t.co/hkxrj9x5ly,positif
715,@erickthohir @jokowi lucu 🤭🤭🤭🤭🤭🤭,netral
716,"@tijabar iki pie toh pak dhe @jokowi , mentri baru ko koyo ngene pa ne 😁",negatif
717,"@jokowi mohon maaf pak, akibat pilih menteri bukan dari tokoh yg profesional dampak buruk ny bagi citra wibawa peme… https://t.co/8psxcxmhto",negatif
718,rt @davidlie147: @pejuangrakyatid @infobappebti @kemendag @jokowi @zul_hasan @muftianam208 @abdulhakimbfg @ariabima99 @martinmanurung @pdi_…,netral
719,@veelaarhie @ccicpolri @bobbyandhika11 @jokowi @listyosigitp @divhumas_polri presisi??,netral
720,@novrdx1 @divhumas_polri @ccicpolri @jokowi @mohmahfudmd @kompolnas_ri era s*git,negatif
721,pemerintah melalui kementerian kominfo akan membangun empat pusat data nasional (pdn) di indonesia. menkominfo… https://t.co/3cnpvrqbi9,positif
722,@negerikolam group khilafax membangun opini publik dg narasi seolah2 pemerintahan pak presiden @jokowi yg bersalah… https://t.co/rwljylpjql,positif
723,"@siawilsia @jokowi @partaipan pakdhe nabok muka pan pake kader pan sendiri
kayak gini nih .. 😁😁 https://t.co/0mdfykzaft",negatif
724,"rt @simbokesarah: makin jelas bgmn kualitas mrk yg slalu nyinyir. sekali b*****d ttp b*****d, gitu diberi amanah langsung mbajing.
mainnya…",negatif
725,"sebagai masukan: buka percakapan hp brigadir j, buka cctv rumah terdekat tkp untuk dengarkan letusan tembakan, buka… https://t.co/3dfa5rtr3p",positif
726,@mandaro_alam @erickthohir @jokowi kalau kata buzeerrp mah udah bagus bngt kinerjanya itu..,negatif
727,"@gratisterbaik @jokowi gak berani diskusi, beraninya persekusi.
mirip orang dg emosi yg tak stabil+bego, lalu diper… https://t.co/acli7ia9vo",negatif
728,@yaniarsim @jokowi apa kata ilerlu aja dah jok.... 🤬👎,negatif
729,"@jokowi tapi pk pupuk mahal,obat2an mahal,,, pestisida herbisida jg mahal,,, harga gabah murah, harga sawit anjlok,… https://t.co/cmm2zbqjhj",negatif
730,"presiden joko widodo meninjau proses penelitian minyak makan merah di pusat penelitian kelapa sawit (ppks), kampung… https://t.co/yi3lv6gvg7",positif
731,@herwatoe @jumainali @ganjarpranowo @jokowi @bravonur @listyosigitp @komnasham @walhinasional faktanya min... https://t.co/zz35z9ektt,netral
732,"@abyosa1 @jokowi simbok mboten engèt, mas aby 🤦‍♀️",negatif
733,@alextham878 @msobri280820 bung #adian tolong beritahu orang itu. langkah bp @jokowi menawarkan jadi jembatan ant… https://t.co/zktlvezu13,positif
734,"@alisyarief @jokowi @aniesbaswedan klo otak sama pantat nyatu, jdi susah bedain yg mana kentut yg mana omongan. sa… https://t.co/3mugull5hi",negatif
735,@mandaro_alam @erickthohir @jokowi hadeuh..ngomong sama siapa?,negatif
736,rusak atau segaja dihilangkan atau sudah direncanakan sebelumnya? lihat video https://t.co/ff1vghwdes! #tiktok… https://t.co/o2bwvsfqg5,negatif
737,@ariamanik_1903 @jokowi eee...🧐,negatif
738,"@jokowi musim tanam ikut nanam, musim panen tiba tiba import.#uraaaa#",positif
739,@jokowi opo mase...lihat petani sawit mase ...nelongso uripe..pupuk mahal sawit hancur harga merga pungutan export… https://t.co/ppwtiejw09,negatif
740,@erickthohir @jokowi ngelawak aja lo bisanya https://t.co/uwkyh02di7,negatif
741,@jokowi pak kapan mundur,negatif
742,"rt @yusronyus32: proses musrenbang rkpdes th 2023 ke-4 desa boro kec kedungwaru kab tulungagung
#tppitulungagung
#tppjawatimur @jokowi
@ha…",positif
743,"rt @kangjaffr: penilaian lapang lomba bumdes tingkat propinsi jawa timur di wisata mbalong kawuk kec ngunut kab tulungagung
#tppitulungagu…",positif
744,rt @pujanggasangpu: pak presideb @jokowi itu emang lobby tingkat tinggi. https://t.co/pxnt1oenrd,negatif
745,"@odhe231 @jokowi @kspgoid begitulah kalau dikasih jabatan.
langsung tak amanah.
aji mumpung pun dilaksanakan.
apa p… https://t.co/fc0crgqxj6",negatif
746,@umaralchelsea_7 dah mulai rusak program nya ...sampai peringatkan pak presiden @jokowi,negatif
747,@erickthohir @jokowi kasih pekerjaan lebih baik sepertinya pak. ☺️,positif
748,"@erickthohir @jokowi picik skl pikiran bpk. kalau mau memacu pertumbuhan ekonomi turunkan hrg bbm, pangkas gaji pej… https://t.co/hx4utp6eub",negatif
749,"rt @kementan : rt @jokowi: situasi dunia sedang terdisrupsi di bidang pangan dan energi. karena itulah, saya meneka… https://t.co/2vmtdf9fkb",positif
750,"@erickthohir @jokowi klo cm dg berkunjung &amp; memberi bantuan ke “satu” pasar bs meningkatkan pertumbuhan ekonomi, sp… https://t.co/hz46qkfxjv",positif
751,@jokowi piye pake...ngomong pangan harga sawit hancur...subsidi pupuk petani sawit dihentikan ..opo artine mase..???,negatif
752,rt @jokesbats: @frans_priyo @maya83206301 @listyosigitp @divhumas_polri @jokowi @polhukamri hukum milih2 aja suka2 polisih...!!! mules...ka…,negatif
753,rt @sebastianreno: @revoriezza @jokowi,netral
754,"@erickthohir @jokowi rick, you kan ceo korporasi besar seblm masuk politik, you pasti tau persis pertumbuhan ekonom… https://t.co/8vxrqnbsa5",negatif
755,@yaniarsim @jokowi dasar binatang lo,negatif
756,@jokowi https://t.co/uvrwxe7lnr,netral
757,@mpok_hanum @piyopikavet @jokowi yg boleh jualan anaknya hanya @jokowi 🤭,negatif
758,presiden @jokowi serahkan bansos untuk pacu pertumbuhan ekonomi dan jaga daya beli masyarakat https://t.co/aodvilwgtb,positif
759,@erickthohir @jokowi mohon ijin pak bantuan usaha untuk saya disni banyak pinjol pak.. https://t.co/irl3dpbw0w,positif
760,"rt @ngopduls: segala respek layak kita berikan kepada eks presiden inter milan, erick thohir, sosok yang kini menjadi menteri bumn ri, and…",positif
761,"@jokowi saya petani pa @jokowi harga pupuk non subsidi mahal, pupuk subsidi susah didapat.. jangan salahkan petani… https://t.co/vhsgutqbgv",negatif
762,rt @yaniarsim: love @jokowi ❤️ https://t.co/x6nonrhk3l,positif
763,"@cnnindonesia lahhhh, pak @jokowi niki leres nopo mboten? misale ngapusi bisa di sebut hoax (proses hukum) , kala… https://t.co/k6stsogpgi",negatif
764,"di era siapa pimpinan @divhumas_polri @ccicpolri paling parah kinerjanya ? cc
@jokowi
@mohmahfudmd @kompolnas_ri",negatif
765,"pak @jokowi baiknya baterai tidak hanya lithium nmc, tapi juga lithium lfp (iron phosphat) jauh lebih murah, tidak… https://t.co/cryxkxvh3z",positif
766,@gunromli gak bermoral... anda boleh gak suka pd pribadi pak @jokowi tpi klo sdh menghina beliau yg adalah preside… https://t.co/rjskjdvj6p,
767,"konsolidasi pendataan sdgs th 2022 bersama admin dan enumerator se kec. juwana kab pati.
@jokowi @halimiskandarnu… https://t.co/pnfoztsf5j",positif
768,@erickthohir @jokowi twktwktwk 🤣🤣🤣 https://t.co/ywrpvmy4u1,negatif
769,vral dululu ya baru ada oenegakan hukum? inikah penegakan hukum yg dijanjikan pemerintah era kabinet kerja?lihat vi… https://t.co/x3wrajkec9,negatif
770,menteri @syahrul_yl menyampaikan terimakasih atas arahan dan dukungan presiden @jokowi terhadap kemajuan benih padi… https://t.co/cpqoj9h19f,positif
771,"@jokowi se7, krn itu fital / pokok.",positif
772,@erickthohir @jokowi suka ngelawak nih bang et. cocok gantikan @pandji yg sdh berkurang lucunya https://t.co/hcgbs3kqii,negatif
773,"rt @indonesiaperka2: yth : presiden @jokowi
tolong dong dipecat menteri culas seperti si zulhas ini ..‼️
memanfaatkan jabatan dan melangg…",negatif
774,"@jokowi 3 bulan gak ada perubahan,jangan kelamaan dipakai pak 🙏🏻🙏🏻 https://t.co/u7cfqdkfac",negatif
775,@gus_arifin @jokowi dua eks menteri sby yg dipakai pak jokowi ga ada yg beres.,negatif
776,"rt @ibnuathopdp: tppi tulungagung mengucapkan selamat hari raya idhul adha
1443 h
#kemendespdtt #sdgsdesa #desabisa #mulaidaridesa
#tpp…",positif
777,"@cnnindonesia klo memang ga ada ijin dan memuat gaduh mengatasnamakan agama seharusnya sih di bekukan, ahmadiyah di… https://t.co/bxv9xpmquq",negatif
778,"rt @imammus91536125: #tppitulungagung
@jokowi
@halimiskandarnu
@ekoherunat
@ari_asharie
@fadiqwae1
@rofiq_jazuli
@gumintost
@aminudinfahrud…",positif
779,@erickthohir @jokowi teramat sangat cerdas cara pemerintah memacu ekonomi ...,positif
780,@dhyansabilla_ @dheta_melinda @virachma_ @listyosigitp @jokowi @mohmahfudmd @divhumas_polri @hary_tanoe… https://t.co/5m4mlo5xuw,positif
781,"setelah menempuh penerbangan selama 30 menit, presiden @jokowi tiba di helipad lapangan perum sang hyang seri, kab.… https://t.co/exoybhg8hu",positif
782,rt @jokowi: allow me to extend our deepest condolences on the tragic demise of former pm abe shinzo of japan. we will always remember his…,positif
783,"@jokowi indonesia kaya segalanya dan kata bantuan tidak ada di dalam uud'45
sebaiknya presiden jujur, cerdas, aman… https://t.co/lu2cmbyyhs",positif
784,"rt @budikrisdian: kick off gerakan nasional bangga buatan indonesia maluku utara
#tppitulungagung
#tppjawatimur @jokowi
@halimiskandarnu…",positif
785,"@jokowi assalamualaikum, saya ahmad alim dari tuban",netral
786,@erickthohir @jokowi jadi inget ini? https://t.co/kvy2cil9xm,netral
787,"kasusnya semakin janggal pak @jokowi sdh perintahkan kapolri @listyosigitp tuk mmbuka kasus ini se,terang2nya krn… https://t.co/cnteewqupd",negatif
788,"@simbokesarah @jokowi adike kan yo kriminal...
pageblug keluarga bek e",negatif
789,"dana desa untuk ketahanan pangan capai 11,47 triliun @jokowi gas pol kemajuan desa https://t.co/kqjtf21fzb",positif
790,"@simbokesarah @jokowi ngapunten prof,soale tipikal masyarakat sak niki nek mboten mersani bukti susah percoyo.🙏",negatif
791,@mahasiswigenz @jokowi orang ga bisa kerja dijadikan menteri... mbelgedes benz,negatif
792,@ferdinandhutah4 uu ciptaker saja digugat di mk dan dikabulkan sebagian. jd pak @jokowi cuman pencitraan saja?,negatif
793,@pakguruhonorer @jokowi cangkul aja impor,negatif
794,presiden @jokowi merespons pertanyaan awak media terkait pengganti wakil ketua komisi pemberantasan korupsi (kpk) l… https://t.co/vfetum2qwz,positif
795,"@eddikusmana1 @jokowi makanya ibukota perlu dipindah, krn beban pulau jawa semakin overload.
dan, program kb perlu… https://t.co/gxy8ot4huw",positif
796,"rt @mpok_hanum: @piyopikavet betul, dok. dia sedang kerja untuk memenangkan anaknya. @jokowi ini gimana sih? dimana coba letak salahnya",negatif
797,@akartiasa @ekojhones77 @jokowi @perekonomianri @kemenkeuri @kemenbumn @pertamina @erickthohir @basuki_btp… https://t.co/wooplvgcon,netral
798,@erickthohir @jokowi lg ujicoba kartu ini ya? semoga cepat dibagikan ke rakyat. https://t.co/1ltbndzolq,positif
799,@semutkecil01 @kemenkesri @jokowi @mohmahfudmd @kemenkeu @fpksdprri @fraksipkb @fraksi_gerindra @fpd_dpr… https://t.co/gltfkdwskg,netral
800,@erickthohir @jokowi gini amat kesimpulannya🤭,netral
801,@simbokesarah @jokowi @partaipan memalukan sekali,negatif
802,"rt @dheta_melinda: pak kapolri @listyosigitp yg saya kagumi,saking saya kagum, bsk kalo sya punya anak akan saya beri nama sigit. tangkap s…",negatif
803,harga cabai dan bawang terus dipantau @jokowi gas pol ketahanan pangan https://t.co/lhiabl5hbs,positif
804,@olshop90069898 @genbewise @erickthohir @jokowi udah...tinggal ambil sepeda nya,netral
805,@gus_arifin @soma_cemeng @jokowi masuk angin...,negatif
806,rt @moeldokonews: warga masyarakat dan pw gmnu dki doakan moeldoko maju capres 2024 @dr_moeldoko @jokowi @kspgoid @setkabgoid @radarbanjarm…,positif
807,rt @moeldokonews: moeldoko center serahkan bantuan sapi kurban dan santunan anak yatim @kspgoid @dr_moeldoko @sindonews @jokowi @nasdem @ba…,positif
808,rt @moeldokonews: kurban ketum moeldoko center dan pw gmnu dki adakan kurban serta  santuni  yatim piatu #moeldoko #moeldokocenter @dr_moe…,positif
809,"rt @denni_sauya: presiden @jokowi dan menteri bumn @erickthohir mengikuti shalat idul adha 1443 hijriah di masjid istiqlal, jakarta.
maka…",positif
810,"@erickthohir @jokowi sejumlah bantuan di pasar,ini cara pemerintah memacu pertumbuhan ekonomi...yaelah pak maksa banget",positif
811,"yth : presiden @jokowi
tolong dong dipecat menteri culas seperti si zulhas ini ..‼️
memanfaatkan jabatan dan mela… https://t.co/7ejocuudfd",negatif
812,@anggaodel6727 @jokowi hm emang kamu berguna?,negatif
813,"rt @regdenef: dengan menolak seluruh gugatan lawan politik pak @jokowi soal pt 20% spt yg dilakukan prof @yusrilihza_mhd pak @ramlirizal
je…",positif
814,menkominfo @platejohnny menyatakan pembangunan infrastruktur digital ditujukan untuk seluruh rakyat. oleh karena it… https://t.co/ucpnxnlldo,positif
815,@simpleman_the @ardy_tpm @detalewar @alisyarief @jokowi @aniesbaswedan lah lu aja dan geng lu kejang2 cepirit padah… https://t.co/ggarma7ji2,negatif
816,"cabut izin laboratorium yang tidak lapor new all record
@jokowi lawan pandemi https://t.co/g1aajwtivb",positif
817,@erickthohir @jokowi perekonomian warga 1 rw yang terdampak yang dapat bantuan cuma 1 warga.. apa bisa memacu perek… https://t.co/fafhgy9w27,negatif
818,@erickthohir @jokowi tuuu namanya nyawerr bung..,netral
819,@ifoz_ndomboz @jokowi wkwkwk,negatif
820,"@odhe231 @jokowi @kspgoid jewer aja dia pakde, gak tahu malu dia",negatif
821,"@piyopikavet betul, dok. dia sedang kerja untuk memenangkan anaknya. @jokowi ini gimana sih? dimana coba letak salahnya",negatif
822,hanya politikus busuk dan para koruptor yang menghendaki pak @jokowi turun ditengah jalan. https://t.co/uaddyrxwah,negatif
823,"pak @jokowi .
batalin pakai hyundai utk peserta #g20indonesia #g20 , ganti pakai mobil santiyong. https://t.co/ipnbhhgmha",negatif
824,@blookier @jokowi kita pilih lagi biar dibayar,negatif
825,terimakasih pak @jokowi https://t.co/s8es5emupp,positif
826,rt @rfauzy5: @bintangku206 @jokowi beserta kroni nya harus di proses pasca lengser mengenai surat tanah palsu dan banyak nya rekam jejak bu…,positif
827,rt @cak_x01: presiden @jokowi juga menekankan agar jajarannya tidak hanya berfokus pada satu jenis pangan saja yaitu beras. presiden mendor…,positif
828,"rt @cak_x01: dalam peninjauannya di bbpadi, presiden @jokowi antara lain melihat gudang plasma nutfah yang menyimpan berbagai koleksi dan k…",positif
829,@erickthohir @jokowi makin minim pejabat dan kong mlarat dinegri ini yg pintar cerdas apalagi utk jenius..pejabat c… https://t.co/fnf7aouyrq,negatif
830,@drsito3 @jokowi https://t.co/7gsesobppj,netral
831,masuk sekolah swasta skrng sudah tidak bayar!! dan ada bantuan dana utk siswa yg tidak mampu… https://t.co/iominkbcqw,positif
832,menkominfo @platejohnny menyatakan pembangunan infrastruktur digital ditujukan untuk seluruh rakyat. oleh karena it… https://t.co/dfswoswnwd,positif
833,@manowar_office @jokowi tai https://t.co/j9l9utcths,netral
834,"#tpplamongan
#tppjawatimur
semangat mengawal proses penyusunan rkpdesa tahun 2023 dimulai bulan juli s/d 31 agustus… https://t.co/56b2op93s6",positif
835,@erickthohir @jokowi bangke!!!!!!,negatif
836,@kurawa @jokowi #zulhastambeng,netral
837,@aryaasya4 @ajahsanusi @alisyarief @jokowi @aniesbaswedan emang nya kampanye jikiwi dan ahik gak politisisi agimi?,negatif
838,@onyikz @fredmansel @iqbaal_7 @detikcom @jokowi ada jaminan klo di tambah jadi baik 😆😆😆😆 https://t.co/lgla5mvlna,positif
839,"rt @theowl168: presiden akan serahkan bansos dan tinjau balai besar penelitian tanaman padi di subang
presiden @jokowi bertolak menuju kab…",positif
840,@yudiset16452924 @jokowi kayake kedua barang tsb bakal naik harganya.,netral
841,@revoriezza @jokowi,netral
842,@ntkeane_kus @rajajuliantoni @jokowi kejadian seperti ini mah sdh banyak,negatif
843,"@gus_arifin @jokowi mentri perdagangan itu hrsnya emak2,lbh update harga2,lbh peka klo sembako naik. @kpk_ri",positif
844,"rt @theowl168: keterangan foto:
setelah menempuh penerbangan selama 30 menit, presiden @jokowi tiba di helipad lapangan perum sang hyang s…",positif
845,"#dana desa bisa digunakan tangani pmk #tppitulungagung
@jokowi
@halimiskandarnu
@ekoherunat
@ari_asharie… https://t.co/plft5fyfoj",positif
846,"@jokowi bpk presiden yg trhormat. tolong,,,,!! kami petani sawit, yg lgi tepuruk dgn hrga yg tidak sesusai ini..",negatif
847,@jokowi putin kirim salam... pake rudal,negatif
848,"rt @abu_gibran_: selamat hari raya idul adha mohon maaf lahir dan batin
https://t.co/morcskylt1
@jokowi @prabowo @aniesbaswedan @sa…",positif
849,"@erickthohir @jokowi wkwkek tugas presiden gw rasa gak harus turun langsung untuk memberi bantuan dek thohir
itu… https://t.co/6psnuewqys",negatif
850,"@erickthohir @jokowi maaf sebelumnya pak.
pantas saja jika pertumbuhan ekonomi indonesia begini² saja, harga pangan… https://t.co/xrpyhxjtl2",negatif
851,@jayusman92 @erickthohir @jokowi gada yg bisa dipercaya ya,negatif
852,@veelaarhie @listyosigitp @jokowi @mohmahfudmd @divhumas_polri masih tidur...!! https://t.co/lrzrckxaj2,negatif
853,@drpriono1 @jokowi @budigsadikin sales vaccin 😂😂,negatif
854,"@kangdede78 @jokowi @divhumas_polri tolong itu badan polisinya bisa dikondisikan, agar terlihat lebih sehay 😔
taku… https://t.co/wcs0jevzgj",negatif
855,menteri pilihan @jokowi njijiki bgt ini. klo nggak dicopot sih keterlaluan. atau yg nggak nyopot yg keterlaluan. https://t.co/2mxjovbkd5,negatif
856,@marquez__93 @jokowi ganti mentri pertanian.,negatif
857,@heryidris5 @divhumas_polri @ccicpolri sudah saatnya pemerintah mengevaluasi kinerja aparat hukum yang diam saja me… https://t.co/o22gzvcouu,positif
858,rt @parwatyrizky: menteri bumn @erickthohir bersama presiden @jokowi melaksanakan shalat idul adha 1443 hijriah di masjid istiqlal jakarta…,positif
859,@jokowi ulurkan tangan biar di anggap membantu😢 https://t.co/evqz4yqyne,positif
860,@erickthohir @jokowi kalau ini memacu ekonomi rakyat mana pak??? https://t.co/khvi8gjcvf,negatif
861,@e_mtd119 @yusuf_dumdum @jokowi itu gak hebat.. klo ini baru hebat lengend bnget nyet .. diliput special bertahun t… https://t.co/y2pkeb6edg,negatif
862,@yaniarsim @jokowi un b i have. us b a. i will get back a little more research for you and the girls un info to. sa… https://t.co/b6av9kgiib,positif
863,"@arisprayogo20 @jokowi niku saget dipecat nopo dituntut penyalahgunaan kekuwasaan, ngoten nggih, mas aris?
utawi s… https://t.co/ryfndiuybl",negatif
864,@jokowi anda percaya?,netral
865,"rt @theowl168: presiden @jokowi serahkan bansos untuk pacu pertumbuhan ekonomi dan jaga daya beli masyarakat
presiden joko widodo mengawal…",positif
866,@odhe231 @jokowi @kspgoid udah diblacklist ketauan dikasih amanah bukannya kerja bener malah cuma cari kekuasaan untuk keluarga.,negatif
867,"klo rr terlalu pintar lah ,gw pke yg simpel aja,klo skrg kejadian kek srilangka ya engga,krn ditiban hutang terus,d… https://t.co/gqkyem22wb",negatif
868,"@erickthohir @jokowi bantuan, do'i pulang diambilin lagi...
wkwkwkkwkwkkk",negatif
869,@genbewise @erickthohir @jokowi si erick didengar😂,netral
870,@erickthohir @jokowi 2024 nanti jangan mau di tipu para bajingan sialan ini lagi... https://t.co/8mhwfjgbwf,negatif
871,rt @gratisterbaik: @drpriono1 @jokowi @budigsadikin makan tuh booster 🤣 https://t.co/1az8qyphlz,negatif
872,@erickthohir @jokowi bilang aja pencitraan kek gini..rakyat diberi recehan itupun segelintir sementara uang rakyat… https://t.co/snyuju8xs2,negatif
873,"@erickthohir @jokowi mas ...itu klw mnurut bahasa sunda mah ngolo ,...... 🤣🤣",positif
874,"presiden pak @jokowi tegur zulhas saya minta fokus kerja,klo masih ngeyel reshuffle aja pak, 🙏❤️🇮🇩 https://t.co/ywujwigcil",positif
875,@onyikz @ipinzant @fredmansel @iqbaal_7 @detikcom @jokowi emang indonesia punya nenek moyang loe??..kok ngusir orang,negatif
876,@dewi_unik @cak_hariy @jokowi @zul_hasan lunyu thok,netral
877,"rt @theowl168: soal pengganti wakil ketua kpk, presiden: masih dalam proses
presiden @jokowi merespons pertanyaan awak media terkait pengg…",positif
878,@kimi58486332 @jokowi yo ndak tau kok tanya saya 🤣,negatif
879,"tepat pukul 08.00 wib, presiden jokowi dan ibu iriana tiba di pasar petisah dan langsung disambut hangat oleh para… https://t.co/7prrenvmj2",positif
